date,mr_face_total,mr_face_short,mr_face_long,mr_margin,mr_dv01,sl_face_3Y,sl_dv01_3Y,sl_face_10Y,sl_dv01_10Y,sl_face_net,sl_gross_trend,sl_gross_cycle,sl_gross_policy,sl_gross_trade,sl_gross_risk,sl_face_gross,sl_margin,sl_dv01,total_margin
2026-04-09,190832985234,190832985234,0,9541649262,14052351,1997551105,-599265,704246990,-704247,2701798096,1301667906,350886442,348353501,350445123,350445123,2701798096,135089905,1303512,9676739166
2026-04-10,95416492617,95416492617,0,4770824631,4712914,1960088814,-588027,693909790,-693910,2653998603,1254131254,350548432,348232752,350543083,350543083,2653998603,132699930,1281936,4903524561
2026-04-13,95416492617,95416492617,0,4770824631,4712914,1932858781,-579858,687644804,-687645,2620503585,1206836773,353948437,351361688,354178343,354178343,2620503585,131025179,1267502,4901849810
2026-04-14,95416492617,95416492617,0,4770824631,4712914,1906115351,-571835,679699047,-679699,2585814397,1148697083,360043667,357573584,359750032,359750032,2585814397,129290720,1251534,4900115351
2026-04-15,95416492617,95416492617,0,4770824631,4712914,1798968105,-539690,645636194,-645636,2444604299,1004421589,360867969,358265454,360524644,360524644,2444604299,122230215,1185327,4893054846
2026-04-16,0,0,0,0,0,1812850976,-543855,648472493,-648472,2461323468,1005062191,364733663,362350284,364588665,364588665,2461323468,123066173,1192328,123066173
2026-04-17,0,0,0,0,0,1811428841,-543429,654527707,-654528,2465956547,1007436236,365059550,362756151,365352305,365352305,2465956547,123297827,1197956,123297827
2026-04-20,0,0,0,0,0,1831618123,-549485,655307828,-655308,2486925951,1010137823,369712307,367537997,369768912,369768912,2486925951,124346298,1204793,124346298
2026-04-21,0,0,0,0,0,1862164980,-558649,510876546,-510877,2373041525,858562361,379137432,377232077,379054828,379054828,2373041525,118652076,1069526,118652076
2026-04-22,0,0,0,0,0,1838608552,-551583,521523707,-521524,2360132259,840699891,380283061,378284009,380432649,380432649,2360132259,118006613,1073106,118006613
2026-04-23,0,0,0,0,0,1855492023,-556648,677098963,-677099,2532590986,1029517854,375692798,374137740,376621297,376621297,2532590986,126629549,1233747,126629549
2026-04-24,0,0,0,0,0,2111679617,-633504,750541501,-750542,2862221117,1360597306,375172793,373641688,376404665,376404665,2862221117,143111056,1384045,143111056
2026-04-27,0,0,0,0,0,2015734985,-604720,730635036,-730635,2746370021,1236843934,377138306,375787688,378300046,378300046,2746370021,137318501,1335356,137318501
2026-04-28,0,0,0,0,0,2163200111,-648960,794871847,-794872,2958071959,1412548277,385948432,385100847,387237201,387237201,2958071959,147903598,1443832,147903598
2026-04-29,0,0,0,0,0,2199356700,-659807,806463581,-806464,3005820282,1453301736,387738010,386993406,388893564,388893564,3005820282,150291014,1466271,150291014
2026-04-30,0,0,0,0,0,2272311519,-681693,816997303,-816997,3089308821,1555346105,382780129,382188746,384496920,384496920,3089308821,154465441,1498691,154465441
2026-05-04,0,0,0,0,0,2343252142,-702976,846742747,-846743,3189994889,1619800325,391809975,391381503,393501543,393501543,3189994889,159499744,1549718,159499744
2026-05-06,0,0,0,0,0,2328237392,-698471,852340207,-852340,3180577599,1611787556,391515519,391480532,392896995,392896995,3180577599,159028880,1550811,159028880
2026-05-07,0,0,0,0,0,2291741545,-687522,843428333,-843428,3135169878,1578256548,388747536,388383336,389891229,389891229,3135169878,156758494,1530951,156758494
2026-05-08,0,0,0,0,0,2314231232,-694269,861314773,-861315,3175546005,1596279137,394292699,393658408,395657881,395657881,3175546005,158777300,1555584,158777300
2026-05-11,0,0,0,0,0,2308176134,-692453,866815949,-866816,3174992084,1593130455,394805041,394361272,396347658,396347658,3174992084,158749604,1559269,158749604
2026-05-12,47708246309,0,47708246309,4770824631,39069215,2281983473,-684595,852043619,-852044,3134027092,1580927776,387266227,387375182,389228954,389228954,3134027092,156701355,1536639,4927525985
2026-05-13,47708246309,0,47708246309,4770824631,39069215,2289244445,-686773,865451785,-865452,3154696230,1590015523,390143049,389910144,392313757,392313757,3154696230,157734811,1552225,4928559442
2026-05-14,47708246309,0,47708246309,4770824631,39069215,2300199925,-690060,872217052,-872217,3172416977,1604991077,390765717,390786334,392936925,392936925,3172416977,158620849,1562277,4929445480
2026-05-15,47708246309,0,47708246309,4770824631,39069215,2300369641,-690111,863754458,-863754,3164124099,1621107691,384263222,384500359,387126414,387126414,3164124099,158206205,1553865,4929030836
2026-05-18,47708246309,0,47708246309,4770824631,39069215,2378905818,-713672,876862557,-876863,3255768375,1712121294,384341744,384592709,387356314,387356314,3255768375,162788419,1590534,4933613050
2026-05-19,47708246309,0,47708246309,4770824631,39069215,2551281509,-765384,923390306,-923390,3474671815,1849159268,405114421,406240322,407078902,407078902,3474671815,173733591,1688775,4944558222
2026-05-20,47708246309,0,47708246309,4770824631,39069215,2554654662,-766396,925550427,-925550,3480205089,1852228460,405696714,406780464,407749725,407749725,3480205089,174010254,1691947,4944834885
2026-05-21,47708246309,0,47708246309,4770824631,39069215,2603865055,-781160,953149990,-953150,3557015044,1892625657,414964957,416474810,416474810,416474810,3557015044,177850752,1734310,4948675383
2026-05-22,47708246309,0,47708246309,4770824631,39069215,2604195051,-781259,955256851,-955257,3559451902,1893811363,415220338,416806734,416806734,416806734,3559451902,177972595,1736515,4948797226
2026-05-26,47708246309,0,47708246309,4770824631,39069215,2695974855,-808792,991793369,-991793,3687768224,1963630620,429846561,431430347,431430347,431430347,3687768224,184388411,1800586,4955213042
2026-05-27,0,0,0,0,0,2676277027,-802883,985858197,-985858,3662135224,1944191984,427954922,429996106,429996106,429996106,3662135224,183106761,1788741,183106761
2026-05-28,0,0,0,0,0,2711851038,-813555,991066947,-991067,3702917986,1971141605,431475884,433433499,433433499,433433499,3702917986,185145899,1804622,185145899
2026-05-29,0,0,0,0,0,2723469516,-817041,969707123,-969707,3693176639,1965471219,431022083,432227779,432227779,432227779,3693176639,184658832,1786748,184658832
2026-06-01,0,0,0,0,0,2861707014,-858512,983048047,-983048,3844755061,2044880462,448931273,450314442,450314442,450314442,3844755061,192237753,1841560,192237753
2026-06-02,0,0,0,0,0,2976220575,-892866,997760202,-997760,3973980777,2113350888,464323903,465435329,465435329,465435329,3973980777,198699039,1890626,198699039
2026-06-04,0,0,0,0,0,2995745098,-898724,968539372,-968539,3964284471,2094989866,465609344,467895087,467895087,467895087,3964284471,198214224,1867263,198214224
2026-06-05,0,0,0,0,0,3034083036,-910225,975081152,-975081,4009164188,2117517387,471124238,473507521,473507521,473507521,4009164188,200458209,1885306,200458209
2026-06-08,0,0,0,0,0,3024484951,-907345,971483041,-971483,3995967992,2110339307,469544237,472028149,472028149,472028149,3995967992,199798400,1878829,199798400
2026-06-09,0,0,0,0,0,2977014895,-893104,954662602,-954663,3931677497,2076150350,462132131,464465005,464465005,464465005,3931677497,196583875,1847767,196583875
2026-06-10,95416492617,95416492617,0,4770824631,7037321,3001606321,-900482,966655564,-966656,3968261885,2091638367,467720742,469634259,469634259,469634259,3968261885,198413094,1867137,4969237725
2026-06-11,95416492617,95416492617,0,4770824631,7037321,3038518861,-911556,969679120,-969679,4008197981,2112445232,472282572,474490059,474490059,474490059,4008197981,200409899,1881235,4971234530
2026-06-12,143124738926,95416492617,47708246309,9541649262,46106536,2947206438,-884162,905692000,-905692,3852898438,2024180941,456007455,457570014,457570014,457570014,3852898438,192644922,1789854,9734294184
2026-06-15,143124738926,95416492617,47708246309,9541649262,46106536,3221841631,-966552,916717147,-916717,4138558778,2151624994,495569073,497121570,497121570,497121570,4138558778,206927939,1883270,9748577201
2026-06-16,143124738926,95416492617,47708246309,9541649262,46106536,3250719481,-975216,849850610,-849851,4100570091,2039312784,514107929,515716459,515716459,515716459,4100570091,205028505,1825066,9746677766
2026-06-17,143124738926,95416492617,47708246309,9541649262,46106536,2903135653,-870941,862199539,-862200,3765335192,1703076599,514514664,515914643,515914643,515914643,3765335192,188266760,1733140,9729916021
2026-06-18,143124738926,95416492617,47708246309,9541649262,46106536,2906671789,-872002,859301982,-859302,3765973771,1729136153,507736898,509700240,509700240,509700240,3765973771,188298689,1731304,9729947950
2026-06-19,143124738926,95416492617,47708246309,9541649262,46106536,2966463011,-889939,872142855,-872143,3838605866,1787607110,511211378,513262459,513262459,513262459,3838605866,191930293,1762082,9733579555
2026-06-22,143124738926,95416492617,47708246309,9541649262,46106536,3058069022,-917421,878955146,-878955,3937024168,1849489564,520199752,522444951,522444951,522444951,3937024168,196851208,1796376,9738500470
2026-06-23,143124738926,95416492617,47708246309,9541649262,46106536,3039652489,-911896,863327912,-863328,3902980401,1815469093,520350420,522386962,522386962,522386962,3902980401,195149020,1775224,9736798282
2026-06-24,143124738926,95416492617,47708246309,9541649262,46106536,3371016628,-1011305,947009184,-947009,4318025813,1961004483,587542237,589826364,589826364,589826364,4318025813,215901291,1958314,9757550552
2026-06-25,143124738926,95416492617,47708246309,9541649262,46106536,3411528877,-1023459,955506111,-955506,4367034987,1945542166,603887139,605868561,605868561,605868561,4367034987,218351749,1978965,9760001011
2026-06-26,143124738926,95416492617,47708246309,9541649262,46106536,3247384645,-974215,694841187,-694841,3942225832,1538564581,599796569,601288228,601288228,601288228,3942225832,197111292,1669057,9738760553
2026-06-29,143124738926,95416492617,47708246309,9541649262,46106536,3202751324,-960825,704608289,-704608,3907359613,1485925188,603810343,605874694,605874694,605874694,3907359613,195367981,1665434,9737017242
2026-06-30,143124738926,95416492617,47708246309,9541649262,46106536,3114964138,-934489,687152738,-687153,3802116877,1397200599,599861914,601684788,601684788,601684788,3802116877,190105844,1621642,9731755106
2026-07-01,143124738926,95416492617,47708246309,9541649262,46106536,3142049277,-942615,683774727,-683775,3825824004,1399263124,604985005,607191958,607191958,607191958,3825824004,191291200,1626390,9732940462
2026-07-02,143124738926,95416492617,47708246309,9541649262,46106536,3048161901,-914449,709115719,-709116,3757277620,1355970061,599001796,600768588,600768588,600768588,3757277620,187863881,1623564,9729513143
2026-07-03,143124738926,95416492617,47708246309,9541649262,46106536,2603330534,-780999,753659042,-753659,3356989576,934696269,604243573,606016578,606016578,606016578,3356989576,167849479,1534658,9709498740
2026-07-06,143124738926,95416492617,47708246309,9541649262,46106536,2751922350,-825577,799916231,-799916,3551838581,1130010451,604143972,605894719,605894719,605894719,3551838581,177591929,1625493,9719241191
2026-07-07,143124738926,95416492617,47708246309,9541649262,46106536,2944476533,-883343,904389451,-904389,3848865984,1368017801,619305660,620514174,620514174,620514174,3848865984,192443299,1787732,9734092561
2026-07-08,143124738926,95416492617,47708246309,9541649262,46106536,3078651290,-923595,861181005,-861181,3939832295,1459578528,619086426,620389114,620389114,620389114,3939832295,196991615,1784776,9738640876
2026-07-09,143124738926,95416492617,47708246309,9541649262,46106536,3254558140,-976367,922635163,-922635,4177193303,1673994462,625234744,625988032,625988032,625988032,4177193303,208859665,1899003,9750508927
2026-07-10,143124738926,95416492617,47708246309,9541649262,46106536,3305364347,-991609,959834563,-959835,4265198909,1733840119,632716493,632880766,632880766,632880766,4265198909,213259945,1951444,9754909207
2026-07-13,143124738926,95416492617,47708246309,9541649262,46106536,3322554043,-996766,985792887,-985793,4308346930,1750352390,638729260,639755094,639755094,639755094,4308346930,215417347,1982559,9757066608
2026-07-14,143124738926,95416492617,47708246309,9541649262,46106536,3309615051,-992885,1002388247,-1002388,4312003298,1821267649,621107800,623209283,623209283,623209283,4312003298,215600165,1995273,9757249427
2026-07-15,143124738926,95416492617,47708246309,9541649262,46106536,3321172328,-996352,1020957351,-1020957,4342129680,1850188001,621709985,623410565,623410565,623410565,4342129680,217106484,2017309,9758755746
2026-07-16,143124738926,95416492617,47708246309,9541649262,46106536,3438692645,-1031608,1062910188,-1062910,4501602833,1949284483,636655371,638554326,638554326,638554326,4501602833,225080142,2094518,9766729403
2026-07-20,143124738926,95416492617,47708246309,9541649262,46106536,3617577457,-1085273,1070926727,-1070927,4688504185,2153286675,632156730,634353593,634353593,634353593,4688504185,234425209,2156200,9776074471
2026-07-21,143124738926,95416492617,47708246309,9541649262,46106536,3964324858,-1189297,1075649250,-1075649,5039974108,2510295849,631323126,632785044,632785044,632785044,5039974108,251998705,2264947,9793647967
2026-07-22,143124738926,95416492617,47708246309,9541649262,46106536,3985856852,-1195757,1081263127,-1081263,5067119979,2558045569,626205294,627623039,627623039,627623039,5067119979,253355999,2277020,9795005261
2026-07-23,143124738926,95416492617,47708246309,9541649262,46106536,4050427837,-1215128,1111984982,-1111985,5162412819,2604339211,638419233,639884792,639884792,639884792,5162412819,258120641,2327113,9799769903
2026-07-24,143124738926,95416492617,47708246309,9541649262,46106536,4012386964,-1203716,1115679238,-1115679,5128066202,2581162703,635690024,637071158,637071158,637071158,5128066202,256403310,2319395,9798052572
2026-07-27,143124738926,95416492617,47708246309,9541649262,46106536,3824022637,-1147207,1070639434,-1070639,4894662071,2459451759,608623855,608862152,608862152,608862152,4894662071,244733104,2217846,9786382365
2026-07-28,95416492617,95416492617,0,4770824631,7037321,3767509065,-1130253,1065238643,-1065239,4832747708,2411858445,605034835,605284809,605284809,605284809,4832747708,241637385,2195491,5012462016
2026-07-29,95416492617,95416492617,0,4770824631,7037321,3668206972,-1100462,1051804092,-1051804,4720011065,2298902404,605550994,605185889,605185889,605185889,4720011065,236000553,2152266,5006825184
2026-07-30,95416492617,95416492617,0,4770824631,7037321,3533403844,-1060021,1060797818,-1060798,4594201662,2162220709,608064824,607972043,607972043,607972043,4594201662,229710083,2120819,5000534714
2026-07-31,95416492617,95416492617,0,4770824631,7037321,3070015045,-921005,865087121,-865087,3935102166,1519279257,603895758,603975717,603975717,603975717,3935102166,196755108,1786092,4967579739
2026-08-03,95416492617,95416492617,0,4770824631,7037321,3027138495,-908142,920371643,-920372,3947510137,1529771822,604253849,604494822,604494822,604494822,3947510137,197375507,1828513,4968200138
2026-08-04,95416492617,95416492617,0,4770824631,7037321,2926158037,-877847,985832856,-985833,3911990893,1408920522,625528605,625847255,625847255,625847255,3911990893,195599545,1863680,4966424176
2026-08-05,95416492617,95416492617,0,4770824631,7037321,2578557852,-773567,931858342,-931858,3510416194,1061584368,612176937,612218296,612218296,612218296,3510416194,175520810,1705426,4946345441
2026-08-06,95416492617,95416492617,0,4770824631,7037321,2367525115,-710258,879643238,-879643,3247168352,819529819,606797938,606946865,606946865,606946865,3247168352,162358418,1589901,4933183048
2026-08-07,95416492617,95416492617,0,4770824631,7037321,2308308694,-692493,860941342,-860941,3169250036,662014851,626329291,626968631,626968631,626968631,3169250036,158462502,1553434,4929287133
2026-08-10,95416492617,95416492617,0,4770824631,7037321,2222872501,-666862,623037078,-623037,2845909579,339970296,626082220,626619021,626619021,626619021,2845909579,142295479,1289899,4913120110
2026-08-11,95416492617,95416492617,0,4770824631,7037321,2139349203,-641805,627532645,-627533,2766881848,275723839,622274101,622961303,622961303,622961303,2766881848,138344092,1269337,4909168723
2026-08-12,95416492617,95416492617,0,4770824631,7037321,2043325648,-612998,642084784,-642085,2685410432,193134307,622477173,623266317,623266317,623266317,2685410432,134270522,1255082,4905095152
2026-08-13,95416492617,95416492617,0,4770824631,7037321,2026015246,-607805,661038338,-661038,2687053583,152838440,632279680,633978488,633978488,633978488,2687053583,134352679,1268843,4905177310
2026-08-14,143124738926,95416492617,47708246309,9541649262,46106536,1998255290,-599477,669219221,-669219,2667474511,167959863,636252383,638275274,638275274,638275274,2719038069,133373726,1268696,9675022987
